comment,like,bad
"＞下働きについて、具体的には皿洗い、掃除、荷物の搬入などを挙げていた加害者救済のために被害者の店で裏方をやらせればいいって？どこからどう考えたらここまでてめぇかってなセリフが出るんでしょうね、一応識者と言われてる連中でしょう？「皆が面白がると思った」と店や他の客の迷惑になることを平気でやるようなガキを店の厨房に入れる？ペロペロよりもっとひどいことをやる可能性しか見えない被害者に二次被害三次被害を与えたいって事ですか？それくらいならこのガキにやられていやかどうか知らしめるためにも、スシローに金を払って食いに行かせて目の前で唾をつけた寿司を食わせなさいよ自分がやったことがどういうことなのかわかるかもしれないスシローの従業員が、一人一個ずつ唾をつけて全員分を食わせる自分がやったことなんだから平気で食べられるはずですよね",1,1
"この記事を読んで溜飲が下がりました。守られるべきは被害者で、加害者は相応の罪を償うのが当然です。後悔するならやらなきゃ良いだけの話です。悪いことを悪いことと思わない子供、そんな子供に育てた親の責任。一家で一生かけて償うしかない。",1,1
"おかしな擁護論が起きるのは、戦後教育が間違っていたからですね。加害者の人権を不当に高く見る傾向は、悪人も人間だからと言う理屈からでしょう。加害者により被害を受けた方への配慮が無くなってしまっている。因果応報、事業自得を念頭に置いて人生を歩むべきでしょう。",1,1
"まぁ気持ち悪いよね。ネットでは明らかに加害者を批判する声の方が多いのに、テレビメディアやコメンテーターになると加害者擁護や批判しても優しい感じが多い。｢加害者が悪い。損害賠償も少ないぐらい。｣等と批判する場面は見た事がない。顔出しでの意見だから後の批判やイメージのためにコメントしずらいのもあると思うけど、｢加害者の今後の更生～｣という意見が多くて何だかなぁと思う。",5,1
"安いでしょどう考えても。優しいなと思ったよ。犯罪者に優しい日本はここでもだなって感じた。擁護する意味がわからない。何の罪もない人が大勢迷惑かけられて、会社はすごい被害だったろうになんでこんな馬鹿げた行為をしたやつを擁護する気になるのか、甚だ疑問。",1,1
"飲食店が被害を受けたのば事実。きっちり訴えた方が良い。ただ、snsにあげた友人、広めたインフルエンサー、さらに広めたマスコミがお咎めなしなのは納得いかない。頭の悪い子供はいなくならないので、広める側を抑えないとこの種の被害は無くならないと思うのだ。もちろんこれはスシローの問題ではなく、法律の問題だ。",1,2
"ハッキリ言って我が国は犯罪加害者に甘過ぎるわ。自分の行為をYouTubeで公開してる段階で悪ふざけのレベルを越えてる。にしても安すぎるよね。一生かかっても払えないような金額を提示するべき。自業自得だから払えようが払えまいが知った事ではない。",2,1
"安い高い以前にこういうバカども、その親はそもそもカネ払わないし払う気もない場合が多すぎます。おそらく悪徳弁護士が知恵つけてる場合もあるでしょうが、とにかく無視して払わないのはまだいい方、資産隠し、偽装破産など犯罪に犯罪重ねる輩も。必ず金払わせるように、一定期間の資産移動禁じたり差し押さえ前提にしたりとルール、法改正すべきです。",5,1
"この記事制作者、ってドアほうですか？巨額の賠償請求を受けた一次大戦後のドイツが、どうなったのか忘れたのか？それとも歴史の授業は受けていないのか？それだけアホでも大岡越前は見ていないのか？だいたい日本は浪花節の国。　ある程度は損害賠償しないと示しは付かないが、少年の反省ぶり次第では、再度大人な対応、日本人に受け入れられる対応が求められているのだ。",1,2
"悪ふざけなつもりが大問題になった事例でしょう。この家庭がどうだったかはわからないが、親が教えない、注意しない、注意しても子は反発して聞かないという連鎖ではなかろうか。周りの他人が気付いて忠告しても逆ギレされる可能性が高く関わりたくないし、子供、若者でもチンピラっぽさのあるグループならなおさら。(反社会的人物と繋がりがある者もいる)左派的な組織、人は大勢の逆についたりするのでそんなものでしょう。こうなると暫くは人生、進路が上手くいかない。宗教系大学に行き、寺や教会で修行して聖職者にでもなったらどうかな。失敗したが10年後には立派になれるだろう。",1,1
"まあ人殺したわけじゃないんだし社会的制裁も浴びたし多めにみてやれよってことだろうただ会社としてはそうはいかないだろうとはいえスシローの危機管理の甘さはコロナ禍から言われてきたことだからいいお灸になったと部外者感覚では思う",1,1
"加害者は被害者の未来を考えず好き勝手して損害を与えたのに、どうして加害者の未来を養護するのか？未成年だから？だったら親も一緒に罰を受けて本人のためにも抑止力となるような罰を与えるべき。",2,1
"青少年犯罪者の更生？それに行政、立法が筋を通すならそう教育した親に責任を取らせるべきこれも自己破産申請免除として逃げれない様にするのも重要だわ日本の法律はすべて加害者に甘く、被害者に厳しいこれをすべて過去の判例認識捨てて是正すべき",1,1
"ほとんどの奴は勘違いしているわ。アメリカならこんなことで企業側が訴訟しない。この程度のことで訴訟をしてくる「弱い者いじめしている」企業と取られるからだ。逆に、企業側がやらかした「おとり広告」に対して消費者から訴えられるだろうね。ペロペロ事件の場合だったら、「安全性を放置した」と企業側が訴えられるよ。ここのコメントを見ていると、ほんと国民性が出ているね。「秩序を乱すものは徹底的にたたく。」「感情的になる」これって、コロナでもそうだったよね。ベビーカーとかもそうだよね。",1,3
"ほとんどの奴は勘違いしているわ。アメリカならこんなことで企業側が訴訟しない。この程度のことで訴訟をしてくる「弱い者いじめしている」企業と取られるからだ。逆に、企業側がやらかした「おとり広告」に対して消費者から訴えられるだろうね。ペロペロ事件の場合だったら、「安全性を放置した」と企業側が訴えられるよ。ここのコメントを見ていると、ほんと国民性が出ているね。「秩序を乱すものは徹底的にたたく。」「感情的になる」これって、コロナでもそうだったよね。ベビーカーとかもそうだよね。",1,3
"加害者擁護してるような頭の弱い人たちが本当に日本にいるんですか？私は他人の迷惑考えない極めて迷惑で非常識なイチびった輩が合法的に徹底的に容赦など一切無い制裁を与えられるのはより良い日本になるために必要だと思いますし、なにより本当に気分がいいです。それが未成年でもです。知能や知性や教養があり何よりモラルをしっかり持ってる日本人は間違いなく皆同じ意見でしょう。ですので裁判はスシロー満額勝訴が望ましいです。",1,1
"＞いわゆる政治も含め「リベラル」とされる人々が「いいことを言っている」つもりのはずが、これは違うだろう。リベラルだからって、悪いことをやったなら、それなりの罰は与えられるべき、の発想は同じ。リベラルか？否か？なんて関係無く、個人個人の見解でしょ。一括りにするな！と言いたいね。さて、金額設定についてだが、安い金額設定だし、裁判終了後は更に減額されるのだろうけど、望外な金額を請求して、簡単に自己破産されるより、払える可能性のある額を請求して、親ではなく加害者本人が社会人になって以降も払い続ける形をとったほうが良いと思う。親ではなく加害者本人が一生をかけて支払わなきゃいけない、という事例を増やす方が、抑止力になるのでは？ただ、こういう馬鹿な行為する輩に、事例を認識させるのも至難の業ではあるが。",1,1
"そりゃそうでしょう。醤油さしをペロペロしたのなら、実際の損害はその醤油さしを消毒し交換する程度だもの。問題は、１．醤油さしペロペロ２．それを撮影３．それをSNSにUPする４．SNSにUPされたものを拡散する（マスコミ含む）各々に相応の責任が生じるってこと。１だけとれば6700万円は高すぎる。2にしても同類。最大の問題は3をやった者であり、結果的には4が一番損害を与えているのが実態。1の者に全責任を負わせる？それでいいの司法的には？例えが違うかもしれないが、レイプされた人がいたとして１．AにレイプされたB２．それを撮影したC３．それをSNSに挙げたD４．Aを実名挙げて報道したE　（この場合Bはスシロー相当）この場合、EはBが誰であるか分からないように報道しなければならなかった。つまり、スシローという名前を出して報道してはならなかったんだよ。でなけりゃ同罪でしょ",1,3
"人権派という方々かな。いつも疑問に思うけど自分が当事者として被害にあったことがない、他人事だから言えるようなことばかり。回転寿司や牛丼チェーンなんて行かない、感じだし。擁護するなら寿司ペロされた道具使って食べてほしい。その覚悟を求められる事件です。",2,1
"というか、個人的には今回の加害者はもちろんあの連中なのだが、副次的に、動画を拡散したやつ、それを面白がって記事にしたマスコミ、企業になんでも対策を要求する客、記事に訳知り顔でコメントつけるコメンテーターやヤフコメ民でしょ。いわば、種火をつけたのはこの連中だけど、他の大勢が「犯人(種火)は俺じゃない」とばかりに、みんなで風を送っても延焼させて山火事にしてる。で、種火を付けたやつに全責任を押し付けて、多額の負債で泣き崩れる様子を「ざまーみろ」と喜んで見てるって構造だろ。",1,1
"日本社会にはびこる、性善説。更生への甘い夢。悪を見過ごそうとする自称良識者。こういったぼんくら者が、日本社会を悪い方向へ導いている。令和の山本の国会議員良識欠如も、加害者擁護の、日本社会がもたらしたもの。酔っていたので記憶がない。などの言い訳も同様。記憶がなくなるまで酔ったならなおさら、危険飲酒で、罪一等を重くするとかでなく、「酔っていたなら仕方ない」的な擁護の社会意識を変えよう。「殺すつもりはなかった」「酔っていたから記憶がない」「けがをさせるつもりはなかった」言い訳のオンパレード。あくまでも結果を判断材料として、罪の重さ、責任の重さを判断すべきが、「責任能力」とか「育った環境」とか、情状酌量の面のみに重きを置いて。加害者を擁護することで被害者が置き去りにされ、類似犯行が増えていくだけ。今回もスシローだけが被害者ではない。利用する消費者も、ライバル企業も、飲食業界も。だ。",1,1
"自分で、顔を晒してしまっている以上拡散されて、社会的に終わった上に、民事で訴えられて金銭面でも終わるというのは自業自得ですね。マスコミも、更生を願っているなら、テレビや新聞、雑誌で庇うより放っておいた方が世間が忘れていくのに、あえて報道するというのは、視聴率が目当てなのでは？",1,1
"今回の件で言えば、多くの人は加害者を擁護していない。しかし、被害者に同情もしていない。多くの人は、自分たちの利益・不利益を考えている。それ以外の興味は、自分たちに不利益を与えた少年がどう裁かれていくのか？その程度だと思います。",1,3
"オイラ的にペロペロ少年を飲食店の下働きで更生させるプランはお勧めではないと思いました。何しろ非衛生的な行為をした少年ですから、人の目がない中でマタマタ魔が差してしまうこともあり得るから本人が信頼性を得るのは困難でしょう。他の飲食店でも労働意欲の高さと本人の人柄重視で採用するから矯正労働とは目的が違いすぎるよ。",1,1
"オイラ的にペロペロ少年を飲食店の下働きで更生させるプランはお勧めではないと思いました。何しろ非衛生的な行為をした少年ですから、人の目がない中でマタマタ魔が差してしまうこともあり得るから本人が信頼性を得るのは困難でしょう。他の飲食店でも労働意欲の高さと本人の人柄重視で採用するから矯正労働とは目的が違いすぎるよ。",1,1
"親御さんは私たちが悪いんですと仰っているが、一番悪いのは迷惑行為をした本人だ。いつまでも子供を庇ってばかりいたら、子供が自立、自活するタイミングを逃す恐れがある。",1,1
"日本は加害者を守り被害者を晒す国だと思います。なんで加害者の名前は伏せて被害者は個人譲歩まで晒すの？この損害賠償でも悪ふざけのリスクが、どんなものか世の中のお馬鹿さん達に分かるように、厳正に処分してもらいたい。",2,1
"賠償をなあなあにしてきたから、こんな輩が跋扈するんだよ。身近では交通違反。駐禁が厳しくなったら、どんだけ減ったか。煽りは法律がない、飲酒は適用があやふやだから、いまだに減らない。撮り鉄も、どうせ、警察で事情聞かれたら書類送検でおわり、JRは沈黙だし謝罪で終わりだとたかを括ってるから増えるばかり。万引きもええカッコしいのスーパー、コンビニのおかげで犯人は半日経てば自由に、また万引きできる。ちなみに、我が街には、万引き閉店したコンビニが２軒ある。本社が被害届だすなと指令がきて、警察もすぐに釈放しやがったと、泣いていた。更生はない。性犯罪者が女性や子供を片っ端から毒牙にかけてるのも、緩い法律のおかげだ。警察署から出てきて数時間で小学生を強姦したジジイが近所にいた。拘置所でいいから5、6年はおいておきたい。",2,2
"日本は犯罪者天国ですからね～全ての事が性善説で成り立っていますでも２１世紀時代は変わりました成人年齢も引き下げられました少年の更生？世の中のほとんどの人が更生も何も犯罪とは無縁で暮らしています戦後の混乱期で生活のためにやむを得ないって時代じゃないのです罪を犯したのなら正当な罰を受け更生のために爪に火を点して働けよと思います。",2,1
"残念ながら日本人は人権とか民主主義などには最初から縁遠い国民なのに敗戦で欧米諸国からから人権と民主主義を強制的に教えられた国民自分で積極的に考えて取り入れた民主主義ではないものだから勘違いで極端な人権保護を正しいと思っている被害者よりも加害者を極端に保護するという事を平気でそれが正しい人権のあり方だと思っている日本人はあまり頭がよくないのですよ中国に技術も経済も追い越されているのにそれに対しての努力等をしないその程度なのです残念・・・",1,1
"外食産業での迷惑動画、コンビニアルバイトのショーケース寝そべり動画、モラルに欠けた行為を面白がるネット民のアホさにもあきれる。カシオペアを緊急停車させた迷惑撮り鉄にも多額の賠償金を請求するべき。駅のホームでも、駅員らの身体を張った制止やアナウンスを無視した撮り鉄の危険で迷惑な行為は後をたたない。鉄道会社はこんな輩にも高額請求を求めるべきだと思います。日本の司法は、良民による性善主義がベースになってるから、モラルや恥じらいのかけらも無い愚民が爆発的に増えている現代には対応出来ていない。人権派やリベラル派のマスコミ、著名人など耳障りの良い言葉を言いっぱなしの勘違い人間がそれに拍車をかけている。",3,1
"たかがか醤油容器と湯呑みを舐めただけで6千万以上の賠償金！まだ20歳そこそこなんだし若気の至りだろうに。って感じの解釈じゃない？甘いよ。それにより全店舗で似たような事例があるかもしれない。しかもそれにより株価や売り上げは下がったとい多大な影響を及ぼした。だからだよ。",1,1
"実に感情的な煽り記事だなあ。庇ってる人なんていないでしょ。本人のしでかしたことの責任の大きさが拡散によって何千倍にもなってしまったことが一番の問題。本来は彼のあの行為を見たらこっそり店に通報しとけばよかっただけ。そうすれば被害は最小限で済んだ。それを誰かがあえて火をつけるように拡散してマスコミも煽ってほぼ日本人全員が知るところとなった。彼らの拡散によってもたらされた不利益は計り知れないよ。「正義マン」なんて揶揄する言葉もあるが、こういう正義の暴走が一番の害悪になりつつあると思うよ。あとスシローはこの事件直前まで詐欺広告を何度も繰り返した件でめちゃくちゃイメージ悪かったからな。ガキ叩く世論に乗ってなかったことにしてんじゃね〜とは思う。他国ならとか言うが、こんな超潔癖大国日本くらいだぞ。フランスじゃバゲット買うと袋もなくそのまま渡され車のダッシュボードに乗せて持ち帰ったりする。",2,3
"私はペロペロくんの事全く擁護してないし賠償金も少ないと思っている私が言いたい事は「なぜペロペロくんだけ？」その一言に尽きるのである他にも同様の迷惑行為を重ねていたら輩は無数に居るのに、大人の事情とやらで「弱そうなペロペロくん」を誘引したような状況になっているのだ分かりやすく言えば「罠」にはめられた当時はバイトテロに始まり迷惑行為が横行していた状況であり、それらに便乗する輩も多数いて、もう大変なことであったであろうだがペロペロくん以外は「一切お咎めなし」でペロペロくん１人が全責任を負わされている状況でもある私もスシローからは散々な嫌がらせを受けており、他にも被害にあった方が多数いるので、いつかはこの様なことになるとは予想できたものだ『ピーッ』しかしスシローには思った以上の巨悪ぶりで、ペロペロくんの人生を奪ってしまい、他の迷惑行為は黙認してきたのだ",1,2
"私はペロペロくんの事全く擁護してないし賠償金も少ないと思っている私が言いたい事は「なぜペロペロくんだけ？」その一言に尽きるのである他にも同様の迷惑行為を重ねていたら輩は無数に居るのに、大人の事情とやらで「弱そうなペロペロくん」を誘引したような状況になっているのだ分かりやすく言えば「罠」にはめられた当時はバイトテロに始まり迷惑行為が横行していた状況であり、それらに便乗する輩も多数いて、もう大変なことであったであろうだがペロペロくん以外は「一切お咎めなし」でペロペロくん１人が全責任を負わされている状況でもある私もスシローからは散々な嫌がらせを受けており、他にも被害にあった方が多数いるので、いつかはこの様なことになるとは予想できたものだ『ピーッ』しかしスシローには思った以上の巨悪ぶりで、ペロペロくんの人生を奪ってしまい、他の迷惑行為は黙認してきたのだ",1,2
"他国とはどこの国を指すのか？指摘が抽象的。ちなみにアメリカなら店が悪いという風潮らしいですよ。そして損害の因果関係が不明。株価が下がった、売り上げが下がったのはペロペロ君のせいなのか？ペロペロ君事件前はスシローはおとり広告をはじめ不祥事を多数出していました。値上げもして寿司もちっちゃくなりました。ちなみに事件後は擁護のおかげかスシローの株価は事件後上昇していました。ペロペロ君がやった事、SNSに投稿した事はよくない事ですが、法治国家である我が国において、因果関係が認められない損害を感情論で請求するのはおかしいと思いますよ。どこかのお隣の国の様になってもいいなら別ですが。",1,4
"まあ、数人殺しても、加害者の人権とか、更正とか、ひどいのになると、加害者が哀れだとか言い出すマスコミだしね。何だろうね。戦後教育か、全共闘世代の残り香でもあるのかな。日本人も昔からこうじゃなかったと思うんだよね。市中引き回しの上獄門とか、10両盗んだら打首とか。微罪で百叩きとかね。島帰りは入れ墨だし。裁判所も悪いんじゃない。やたらと更正の余地とか言って、執行猶予連発するし。速度オーバーで赤信号無視で人を轢き殺しても、執行猶予だったりね。正直者の善人には怖い世の中だよ。",2,1
"本当に日本は償いをする前に加害者の更生の事を気遣っている、これって異常ですよね。まず被害者でしょう。それに今回の金額は安すぎます。さらに裁判官はこの金額より低い判決を出すのでしょう。本当日本の司法は被害者ではなく加害者に寄り添う異常な国です。",4,1
"スシペロ少年が悪いのは当然。それは間違いないが「もっと請求するべきだ」「責められて当然」ってネットで書き込んでいる人って、弱っている人をネットで罵詈雑言浴びぜるネットストーカーと変わらないって気がついているか？　「謝っているんだから非を認めている、だから叩いても構わない」って思想と同じ。　この著者は「もっと請求してもいい」とか言っているが、教養がないのか？　6700万円どころか600万円も認容されないことは間違いないんだけど。それをわかっていて請求するスシローもどうかしている。そもそもスシペロ前から偽装問題とかいろんな経営問題が噴出している会社。スシペロに力を注ぐ前に、この会社はやるべきことがいっぱいあるのに、うまく批判をかわしたもんだ。スシペロ前は、大勢がスシロー叩いていたのにもう忘れたのかな？",1,1
"やった奴らは少なくともまともに判断できる年齢。絶対に許されるモノではないと社会的、金額的に制裁を与える必要がある。更生などは罪を償ってからの問題。理解あるインテリ装おうとして逆に考えの浅さを披露してるだけ。皿洗いや掃除は底辺の誰でもできる簡単な仕事だと思ってる、それこそ底辺の考えだね",1,1
"更生に掛かるコストや手間暇を考えると予後不良と云う事で処分した方が手っ取り早いのですが罪を償わせてやってしまった行為と向き合わせるべきでしょうね",1,1
"本当にこの国には、加害者に都合のいい理屈が多い。曰く、「悪気はなかった」「そんな大事になるとは思わなかった」「酒に酔っていたのでよく覚えていない」「子どものしたことなんだから（大目に見てやれ)」「加害者にも将来がある」冗談じゃない、被害者にとっては、悪気があろうとなかろうと関係ない。まして酔っていたなんて、なんの言い訳にもならない。子どもだからも、少なくとも、被害者の損害を、本人が出来なければ保護者が全面的に補填した上で、被害者に許しを請うときにならまだしも、それが終わらないうちに口にするべきことじゃない。まして今回の事件など、どれほど多くの前例があり、どれほどの騒ぎになったが、高校生なら知らぬはずがあるまい。野球やっててガラスを割っちゃったなんてことではないのだ。支払い能力があろうとなかろうと、取るべき責任はきっちり取らせ、課すべき罰はきっちり課すべきだ。",3,1
"少年の一生を台無しにするやり方はよくない　金を返せなくて別の犯罪に走る可能性もあるし、親としては子供を産みたくなくなり更なる少子化につながる",1,4
"うっかり子供が店の備品舐めたら6000万円請求されるかもしれない。美人局みたいな店員が客に言いがかりするかもしれないね。下手に外食も行けないよ。外食チェーン店の株売ったほうがいいかもね。優待の微々たる益目当てに食べに行ってトラブルに巻き込まれたら人生アウトやん。",1,2
"アメリカでは少年が山に火をつけて大火事になっても少年だからといって無罪になるんだってね。だから、少年達が同じ犯罪をし続けるんだって。日本のほうがまともだよ。日本の犯罪発生率の低さはそこにあるんじゃないの。",1,1
"所詮テレビや報道関係者は、事件は他人事であり飯の種に過ぎず、被害者なんてどうでもエエ連中で、芸能界の有様や報道を見ても解るように、野次馬根性で被害者の痛みを理解出来ないんだろ、そして　加害者を擁護するのは加害者に類似した思考性があるからって事だよな、業界での犯罪行為や反社会的行為などに対する処罰が甘いのはそういう事だろ",2,1
"未成年だから。で、済む事ではないです。この件にしたって、殺人事件、傷害事件、その他諸々、未成年の事件を見直すべきだと思うけどね。罪を庇う奴にも罰を与えてもいいのではないでしょうか。",2,1
"＞こうした行為を「いたずら」で片付けてきたこの国で、その額は大きい方だ。日本社会は学生に甘い。こういう事件もそうだけど、学校内における所謂「いじめ」と称する犯罪は「傷害罪」「窃盗罪」等に該当する立派な犯罪であり、これを見過ごす学内職員は犯人隠匿、犯罪ほう助に値する立派な犯罪者に該当する。",2,1
"「正直者が馬鹿をみる」この国を〝マトモ〟にする意味でも判決前に法改正して本人に一生懸かっても（国が管理・執行、免責や破産は認めず）全額賠償するまで責任を負わすべき。　　「未成年なので」→被害を受けた側にとっては相手が成年でも未成年でも被害は同じ　　「他罰でなく加害少年の将来も考えて」→被害を受けた側の現在や将来の方がよっぽど大事。他者に害を加えなければ将来の心配などそもそも不用。そもそも「加害者の更生」など被害者や社会がホントに求めているか？求めたいのは「被害の回復」と「処罰」、それと「二度と関わらないでほしい」だけだ。ぶっちゃけ「反省」すらいらないのが本音だろ。「更生」や「反省」など望むのは本人に近しい人間だけ。「やってはいけない」ことなのは年齢的にわかること。「悪ふざけ」や「いたずら」の結果ぎ「一生を台無しにし、代償が死ぬまでついてまわる」という〝みせしめ〟にするべき。",1,2
"少年をかばったというよりは、親御さんに同情した人が多いんだろうね。同年代の子供を持つ親御さんは他人事じゃないだろうし。後、一家心中でもされたら後味悪いからワイドショーなんかは庇うのでは。",2,2
"とゆうか食品管理がゼロな飲食業界の管理責任は？ペロペロ小僧が指摘した部分もある。被害者ヅラしてるけど、いつでも誰でもツバ吐いたりゴミ入れたり出来たって事で、今でもセキュリティは講じたのか？SNSが従来の問題点を可視化しただけ。ならば飲食業界は被害者では無く、全く食の安全を軽視して来ただけ。",1,1
"ペロペロ少年を擁護する気は毛頭ないが、実際問題6700万請求は中々厳しいのでは？常習的にやっていたのならともかく今回の動画一件だけで請求するにはあまりにも多額だし、未成年ということもあり責任能力も十分にない",2,3
"賠償請求しても、どうせ十分の一でも払えないんやから判決額は100億、1000億でもええんやけどな。いずれにしても会社は余計な経費がかかって損してるわ。未成年でも良し悪しの分別がつく概ね中学生以上の悪い奴は親と共に懲らしめないとダメですわ。GPS等着けて今後20年は飲食店に行かせないとかさ。",1,1
"直接的損失以外の金額を含めると数億円でしょ？有難いと思えって。公共の場でそんなことしたらこうなるっていい機会でしょ。一族郎党とまでは言わないけど。親兄弟くらいは支払うべき。",1,1
"頻発している若者（馬鹿者）たちの、SNSでいいね欲しさの確信犯は、何度もニュースで損害賠償すると報道されていても、やらかしています。コロナ下の危険な状況で、少年らがナメた調味料や回転寿司で高齢者さんが感染してもおかしくい状況です。スシローや外食産業は今でも甚大な被害をこうむってます。スシローとして6700万円と温情の訴訟額ですから。親も教育現場もこんな馬鹿な事をしたら、こうなるの現実を説明して頂きたい。とにかく今の10代、20代の犯罪は簡単にお金欲しさから闇バイト強盗や障害殺人、SNSで目立ちたいでやらかしているが。。。。一度の過ちで、これからの長い人生で後悔のない様によ〜く考えて行動して欲しいものです。",1,1
"これは軽い悪戯だけでは済まない。落ち度のない店がテロに匹敵する攻撃受けたんだから。個人商店なら潰れてるかもしれない。大手や資本や儲けの大きさがあるから減免？少年だから？将来がある？なに甘い事言ってんだろ。損害賠償が大減免で支払える範囲に下げてるのに？まだ加害者擁護使命の人間って一定層が存在して被害者を攻撃するんだ。終わってる。",1,1
"加害者のやったことは擁護のしようがないけど、多分彼には重めの発達障害か人格障害がありそう。今後についてはサポート必須だと思う。もちろん賠償の責任は逃れられないけど。",2,2
"スシローの損害額は160億ともいわれます。見方によればその通りでしょう。でも一介の庶民にすぎない少年の家庭ではどんなにさかだちしても出てくる額ではありません。むしろ一家〇中に追い込みかねない愚策です。やらかしセンセイとして生かさず殺さず生かしていくのかな。",1,1
"加害者の未来？そんなもの考える必要ない。被害を回復できることが最優先。大体日本は加害者に甘すぎる。特に少年犯罪。大多数の人は犯罪を犯さないのだから、犯罪者がおかしいのに、それを守る？そんな発言をする人たちが責任持ってやればいい。被害者には無関係の話。",3,2
"マスコミは、そうやって未成年を甘やかしてきた結果が、これだということがわかっているのか。物分かりがいい大人を演じたいなら、少年に代わってあんた方が６７００万円集めて払えばいい。少年が感謝してくれて、恩義に感じて更正してくれるかもしれないぞ。そうならなかったら、あなた方の物分かりのいい親切な大人というものが、少年の更正に全く役に立たないものだということがわかるはず。リベラルなんてこういう問題には全く役立たずだ。",1,1
"見せしめが必要　今の日本には絶対に見せしめが必要　　それもどこぞの迷惑系youtuberのような変に有名な奴じゃなく、どこにでもいる普通の奴がやらかした事を叩き潰す　これさえやってればWinny事件から続くネットの違法行為も少しは也を潜めていたはず",1,2
"そんなに加害者を擁護したいのなら賠償金を肩代わりしたうえで更生にかかる費用を全額持てばいいのだ。金も労力も出さないで口だけで出してくるリベラルマスコミはいらない！被害者の苦労や損害を考えたら、被害者の信頼回復のために動くのもマスコミの力だろう。",2,1
"まったくまったくまったくその通りです。リベラルを気取るマスコミや自称識者に対しては資格審査をして欲しいくらいです。彼らは頭の悪い一般人が言うことと逆の事をすることで自分たちが賢いと思いたいんじゃないですかね。今の日本の司法では悪質な権力乱用など起こらないからこういう事件で一般常識と違うことを喚いて自分たちの存在価値を認めて欲しいんでしょうけど、それってお隣の国の徴用工裁判を仕切ってる弁護士と同じ考え方ですよね。目立つために非常識行動をとり続ける。そのようなマスコミって必要ですか？",1,1
"日本の損害賠償額の裁判の金額は異常に安い。死刑がある一方で損害賠償に対する罰は非常にやさしい。このやさしさは本当に異常です。バカなことをしないようにこの異常を正さなければいけない。",1,1
"訴訟の話とは別でぶっちゃけ、動画撮影して身バレする奴はただのマヌケ。それよりも、動画なんか撮らないでシレッと汚いことやってる奴、いっぱいいると思うよ。爪楊枝舐めて元に戻したり、手に唾つけてからメニュー表見たり。共用の物に鼻くそ入れちゃったり。そういうことしてほくそ笑んでる奴ぜったいいるからね。これが明るみになれば営業妨害になるってだけで。トイレ行っても手洗わない人なんかしょっちゅう見るしねぇ。ほんと、知らぬが仏なんだろうけど、気持ち悪いわ。",2,1
"出した損害の100分の1にすらなってないなんて甘すぎる。北朝鮮とかは独裁者によって人の命が紙切れのように扱われる酷い国だけど。この国は逆に、人権と命を大切にしすぎてるせいで、被害者のことは何も考えず、犯罪者は大した罰も受けない腐りきった国になってるし。腐りきってるって意味では独裁国家と大して変わらん。",3,3
"マスコミがスルーしとけば…　という点には触れないのね。これって、小さな子供がペロペロしてて、それを見た人が投稿して有名になったらどうすんだろう。投稿した人が賠償？　ペロペロの子供の親が賠償？「もうスシローには行かない」「対策をして欲しい！」は同じだし被害も同じ。過失とワザとは悪質性で雲泥の差…といっても、被害は同じでしょう。店に車で過失で突っ込もうがワザと突っ込もうが、被害は変わらない。悪質だから！とか、年齢を言うのはおかしいんよ。むしろ共同でわざとやったほうが、なにげない日常のペロペロや店員のイタズラよりも打撃は少ないと思うけど。野次馬らが騒ぐことによって被害が大きくなったんでしょう。げ！なんてことしてるんだ！あのガキは(４歳ぐらい)…なんてのは昔からよくありますよ。今回は確信的にからそういうのとは違う…てのはあるが、１億円賠償だとかは筋道がおかしいんよ。",1,1
"起こした影響に比べれば、この金額は安いと思う。未成年とはいえ、ものの善悪は十分に判断できる年齢だろう。擁護する人がいるなら、賠償金の少しでも加害者に送ってやれよ？コメントでは擁護しても、形として動きはしないんだろ？",3,1
"加害者の擁護は日本の民度ということだよ。性被害でも逆に被害者を中傷する連中がいる。防犯カメラの現行犯の顔にモザイクをかけるテレビ局。変な人権がまかり通る国。ただし加害者が払えないアメリカの巨額の賠償金には違和感がある。支払い不能だと結局、被害者は泣き寝入りだろ。",1,1
"『大手メディアのバランスをとる』って笑える。不倫疑惑だけでテレビ出演が難しいシェフと明らかに犯罪確定しているジャニーズ事務所。なのにまだテレビ局やスポンサーはジャニーズ事務所と契約していてタレントは出演し続けている。バランスなんてとっていなくて忖度しまくり。腐ってるテレビ局もスポンサー企業もマスコミも指摘しないしずっと事件後も何も変わっていない。専門家でもないタレントに意見を言わせている番組やテレビ局はその発言の責任をもて。",1,1
"ペロペロ少年だけのために訴えているのではなく、今後、飲食業界で同様の行為がなくなるために訴えているのだと思う。だから訴える事は大賛成。",5,1
"何度もニュースで流れて迷惑行為であることが分かっているのにいい歳をして動画で笑いをとるために同じことをするなんて考えられない。こういうバカは表向きに反省しても喉元過ぎれば繰り返す可能性があるから本当に痛い目にあわせる必要がある。一生懸命働いている店側の損害も気にかけず加害者を庇う輩の気がしれない。",1,1
