comment,like,bad
"That's right. If the person slurps on the soy sauce bottle, the actual damage is limited to disinfecting and replacing the bottle. The problem is that each person who 1) licks the soy sauce cup, 2) takes a picture of it, 3) uploads it on SNS, and 4) spreads the uploaded picture on SNS (including the media) is responsible for the damage. 67 million yen is too much if you only take 1. 2 is the same kind. The biggest problem is the person who did 3, and as a result, 4 is causing the most damage. Is that right, judicially speaking? The analogy may be different, but if someone was raped and 1. raped by A, B, 2. filmed it, C, 3. posted it on a social networking site, D, 4. reported A by his real name, E (in this case B is equivalent to Sushiro), in this case E had to report it so that B would not know who he is. In other words, he should not have reported it by mentioning the name Sushiro. Otherwise, they would have been equally guilty.",1,3
"I guess these people are called human rights people. I always wonder about them, but I've never been a victim myself, so I can only say what I want to say because it's someone else's problem. I don't go to sushi restaurants or beef bowl chains. If you want to defend yourself, you need to eat with the utensils that were used to get sushi pelted. This is an incident that demands that you be prepared for it.",2,1
"Personally, I think the perpetrators of this incident are of course those people, but secondarily, it is the people who spread the video, the media who wrote articles about it for fun, the customers who demand that companies take all kinds of measures, and the commentators and Yahoo! In a way, it was these people who started the seed fire, but many others are saying, ""I am not the culprit (seed fire),"" and even if they all send the wind, the fire will spread and become a forest fire. Then, they put all the responsibility on the guy who set the seed fire, and they are watching with joy as he breaks down in tears with a huge debt, saying ""Suck it up.",1,1
"The sexual goodness theory that infests Japanese society. The sweet dream of rehabilitation. The self-proclaimed good sense that tries to overlook evil. These dimwits are leading Japanese society in the wrong direction. Yamamoto's lack of decency as a member of the Diet was also brought about by the Japanese society that defends the perpetrators. The same goes for excuses such as ""I was drunk and don't remember. The same goes for excuses such as ""I was drunk and don't remember. If he was drunk to the point of losing his memory, he is guilty of dangerous drinking and should not be given a heavier sentence, but rather, the social mindset of defending the perpetrator should be changed to ""If he was drunk, it can't be helped. The excuses that are paraded around are ""I didn't mean to kill him,"" ""He was too drunk to remember,"" and ""I didn't mean to injure him. The severity of the crime and responsibility should be judged based on the results of the crime, but instead, the emphasis is placed solely on extenuating circumstances, such as ""culpability"" and ""upbringing. By defending the perpetrators, the victims are left behind, and similar crimes will only increase. Sushiro is not the only victim in this case. The consumers who use the restaurant, rival companies, and the restaurant industry are also victims. It is the consumers who use Sushiro, its rivals, and the restaurant industry.",1,1
"Since he has exposed his face to the public, he deserves to be socially and financially ruined by being sued in civil court. If the media wants to rehabilitate him, it would be better to leave him alone than to cover for him on TV, in newspapers, and in magazines, so that the public will forget about him, but they dare to report him because they want ratings, don't they?",1,1
"In this case, many people are not defending the perpetrator. But neither are they sympathetic to the victims. Many are thinking of their own interests and disadvantages. The only other interest is how the juvenile who has wronged them will be judged? I think that is the extent of it.",1,3
"I don't think the plan to rehabilitate Peropero boy by working as a servant in a restaurant is a good idea. After all, he is a boy who has committed unhygienic acts, and it would be difficult for him to gain credibility because he could get caught in the devil's trap in the absence of human attention. The purpose of corrective labor is too different from corrective labor because other restaurants hire based on work ethic and the person's personality.",1,1
"I don't think the plan to rehabilitate Peropero boy by working as a servant in a restaurant is a good idea. After all, he is a boy who has committed unhygienic acts, and it would be difficult for him to gain credibility because he could get caught in the devil's trap in the absence of human attention. The purpose of corrective labor is too different from corrective labor because other restaurants hire based on work ethic and the person's personality.",1,1
"The parents say that it is our fault, but the worst offender is the person who has caused the nuisance. If we keep defending our children, we may miss the timing for them to become independent and self-sufficient.",1,1
"I think Japan is a country that protects the perpetrators and exposes the victims. Why do we keep the names of the perpetrators secret and expose the victims to personal concessions? I hope that the risk of mischief, even with these damages, will be strictly disposed of so that the idiots in the world can see what kind of a risk they are taking.",2,1
"We've been sloppily compensating people, which is why people like this are roaming the streets. Traffic violations are close to home. How much has it decreased since the parking ban was tightened? There is no law for agitators, and the application of the law for drunkenness is unclear, so there is still no decrease in the number of such people. The number of people who take pictures of trains is only increasing because they think that if the police ask them about the situation, they will just be sent to the police station and JR will remain silent and apologize and that will be the end of it. Thanks to supermarkets and convenience stores, shoplifters are free to shoplift again after half a day. Incidentally, there are two convenience stores in my town that have been closed due to shoplifting. They were crying that the head office ordered them not to file a damage report and the police immediately let them go. There is no rehabilitation. Sex offenders are poisoning women and children at every turn thanks to lax laws. I had an old man in my neighborhood who raped an elementary school kid within hours of getting out of the police station. I would like to keep him in jail for 5 or 6 years.",2,2
"Japan is a paradise for criminals - everything is based on the principle of goodness, but times have changed in the 21st century, the age of adulthood has been lowered, and the rehabilitation of juveniles? If you have committed a crime, I hope you will be punished justly and work to rehabilitate yourself by setting your nails on fire.",2,1
"Unfortunately, the Japanese are a people who have never been involved in human rights or democracy from the beginning, but after the defeat in the war, they were forcibly taught human rights and democracy by Western countries, and because they are not a democracy that actively thought and adopted them, they mistakenly believe that extreme protection of human rights is the right thing to do, and extremely protect perpetrators rather than victims. Japanese people who think that this is the right way to protect human rights are not very smart, because they do not make any effort to cope with the fact that China is overtaking them in technology and economy.",1,1
"I am also amazed at the stupidity of netizens who find amusement in annoying videos in the restaurant industry, showcase lounging videos of part-time workers at convenience stores, and morally deficient acts. The nuisance photographers who caused the emergency stop of the Cassiopeia should also be charged a large amount of compensation. There is no end to the dangerous and annoying behavior of those who ignore the station staff's physical restraints and announcements on the station platforms. The railroad companies should demand hefty bills from these people as well. Japan's judiciary is based on the sexual goodness by good people, and it is not able to cope with today's explosive increase in the number of fools without a shred of morals or shame. This is spurred on by the human rights groups, liberal media, celebrities, and other misguided people who are all too happy to say what is pleasing to their ears.",3,1
"More than 60 million in damages for a mere licking of a soy sauce container and a teacup! He's only a little over 20 years old and it was a youthful indiscretion. Isn't that the interpretation? That's naive. There may be similar cases in all stores because of this. Moreover, it had a huge impact on the company's stock price and sales. That's why.",1,1
"This is a very emotional and incendiary article. I don't see anyone defending him. The main problem is that the amount of responsibility for what he did has been multiplied thousands of times by the spread. Originally, if I had seen him do that, I should have just reported it to the store in secret. Then the damage could have been minimized. However, someone dared to spread the news as if they were trying to start a fire, and the mass media also encouraged the media to spread the news, so that almost all Japanese people knew about it. The disadvantage caused by their spread is immeasurable. There is a term to ridicule ""righteous men,"" but I think this kind of righteousness run amok is becoming the most harmful thing of all. Also, Sushiro had a bad image because of their repeated fraudulent advertisements right up until this incident. I don't think they should be taking advantage of the public's opinion to beat the kids. You say that in other countries, but Japan is the only country that is this fastidious. In France, when you buy a baguette, it is handed to you without a bag and you take it home on the dashboard of your car.",2,3
"I am not defending Mr. Peropero-kun at all, and I think he deserves little compensation, but what I would like to say is, ""Why only Mr. Peropero-kun?"" The only thing I would like to say is ""Why only Mr. Peropero-kun?"" There are countless other people who have committed the same kind of annoying behavior, but the adult situation seems to have lured ""weak-looking Mr. Peropero-kun"" into the situation.  I could have predicted this, 'Peek', but Sushiro has been more evil than I expected, and has taken away Mr. Peropero-kun's life, and has tolerated other annoying acts.",1,2
"I am not defending Mr. Peropero-kun at all, and I think he deserves little compensation, but what I would like to say is, ""Why only Mr. Peropero-kun?"" The only thing I would like to say is ""Why only Mr. Peropero-kun?"" There are countless other people who have committed the same kind of annoying behavior, but the adult situation seems to have lured ""weak-looking Mr. Peropero-kun"" into the situation.  I could have predicted this, 'Peek', but Sushiro has been more evil than I expected, and has taken away Mr. Peropero-kun's life, and has tolerated other annoying acts.",1,2
"Which other countries are you referring to? The point is abstract. By the way, it seems that if you are in the US, the trend is that it's the store's fault. And the cause and effect of the damage is unclear. Is it Peropero-kun's fault that the stock price has dropped and sales have fallen? Before the Peropero-kun incident, Sushiro had many scandals including decoy advertisements. Prices were raised and sushi became smaller. Incidentally, after the incident, Sushiro's stock price rose after the incident, probably due to his advocacy. What Mr. Peropero-kun did and what he posted on social networking sites are not good things, but in our country, which is ruled by law, I think it is strange to claim damages for which no causal relationship can be recognized based on emotional arguments. Unless you want to be like some neighboring country.",1,4
"Well, even if you kill a few people, the media will say something about the human rights of the perpetrators, about their rehabilitation, and in the worst case, they will say that the perpetrators are pathetic. I wonder what it is. Is it postwar education, or is it leftovers from the Zenkyoto generation? I don't think Japanese people have always been like this. They were dragged around the city and thrown in jail, or beheaded if they stole 10 ryo. Or a hundred strikes for the slightest offense. And returning to the island is tattooed on the body. It's not the court's fault either. They say there is room for rehabilitation, and they give out a lot of suspended sentences. Even if you run over a person and kill him by running through a red light, you can get a suspended sentence. It's a scary world for honest, good people.",2,1
"Really, Japan cares about the rehabilitation of the perpetrator before making amends, which is crazy. It is the victim first. And this amount of money is too low. Furthermore, the judge will probably give a lower sentence than this amount. Japan's judiciary is a country that is abnormal in the sense that it is always in favor of the offenders, not the victims.",4,1
"Of course the Sushipero boy is to blame. But do you realize that people who write on the Internet that ""he should charge more"" and ""he deserves to be blamed"" are no different from Internet stalkers who hurl abusive comments at vulnerable people on the Internet?　It's the same as the idea that ""I'm apologizing, so I admit fault, so it's okay to beat me up.　This author says, ""You can charge more,"" but are you uneducated?　I'm pretty sure that 6 million yen is not admissible, let alone 67 million yen. What is wrong with Sushiro that he knows that and charges for it? To begin with, even before Sushipero, this company has been plagued with disguise issues and various other management problems. The company has a lot of work to do before focusing on Sushipero, but it has done a good job of dodging criticism. I wonder if they have forgotten how many people were slamming Sushiro before Sushipero.",1,1
"The people who did this are at least old enough to make a sane decision. They need to be sanctioned socially and financially to ensure that they will never be forgiven. Rehabilitation is a matter of after they have atoned for their crimes. You are just showing your lack of thinking by trying to act like an intellectual who understands. You think washing dishes and cleaning are easy jobs that anyone at the bottom can do, that's exactly what you think at the bottom.",1,1
"Considering the cost and time and effort required to rehabilitate him, it would be quicker to dispose of him as a poor prognosticator, but I think he should be made to pay for his crime and face up to what he has done.",1,1
"There really is a lot of logic in this country that is convenient for the perpetrators. They say, ""I didn't have bad intentions,"" ""I didn't think it would become such a big deal,"" ""I was drunk and don't remember much,"" ""It was a child's act, so let's tolerate it,"" ""The perpetrator has a future, too. And being drunk is no excuse. Even if the victim is a child, it is not something that should be said before the victim's forgiveness has been granted, at least not until after the victim's parents have fully compensated him or her for the damage he or she has caused, if he or she is not able to do so. And, of course, high school students should not be unaware of how many precedents there are and how much fuss has been made over this incident. It is not a case of breaking a glass while playing baseball. Whether they have the ability to pay or not, they should be held accountable and punished as they should be.",3,1
"It's not a good way to ruin a boy's life. He may not be able to pay back the money and may go on to commit other crimes, and parents will not want to have children, leading to further declines in fertility.",1,4
"If a child accidentally licks a store fixture, they might charge you 60 million yen. A waiter who looks like a beauty bureau might make a false accusation against a customer. You can't even go out to eat. I might as well sell my shares in the restaurant chain. If you go out to eat for the small profit of the special benefit and get into trouble, your life is over.",1,2
"I heard that in the U.S., even if a juvenile sets fire to a mountain and causes a huge fire, he is acquitted because he is a juvenile. That is why boys keep committing the same crimes. Japan is more sane. That is not the reason for the low crime rate in Japan.",1,1
"The TV and news media are just a bunch of onlookers who don't give a damn about the victims, and can't understand the pain of the victims, as you can see from the state of the entertainment industry and the news reports. That's why the punishment for criminal and anti-social behavior in the industry is so lenient.",2,1
"Because I am a minor. And it's not a done deal. I think we should review the cases of minors in this case, murder cases, assault cases, and all the rest. I think we should also punish those who protect the guilty.",2,1
"＞In a country where such acts have been dismissed as ""pranks,"" the amount is on the large side. Japanese society is soft on students. As is the case with these incidents, so-called ""bullying"" in schools is a crime that falls under the category of ""assault,"" ""theft,"" etc., and the school staff who overlook such crimes are criminals who are guilty of concealing the culprit and aiding and abetting the crime.",2,1
"The law should be revised before the verdict in order to make this country a ""decent"" place where ""honesty makes fools of people."" The government should be responsible for the full amount of compensation even if it takes the victim the rest of his/her life.　　The victimized party suffers the same damage whether the other party is an adult or a minor. If he/she does not harm others, there is no need to worry about the future. In the first place, are victims and society really seeking ""rehabilitation of the offender""? All they want is ""restoration of damage"" and ""punishment,"" and ""don't get involved again. To be honest, they really don't even want ""remorse. Only those who are close to the person in question want ""rehabilitation"" or ""remorse. They are old enough to know what they are not supposed to do. The result of ""pranks"" and ""mischief"" should be ""an example"" that ""ruins your life and the price will follow you until you die.",1,2
"I'm sure many people felt more sympathy for the parents than they did for the boy. Parents with children of the same age would not be a stranger to the situation. If the family were to have a family suicide, it would have a bad aftertaste, so I think the wide news shows would cover for them.",2,2
"I mean, what is the management responsibility of the restaurant industry, which has zero food control? Some of the points were made by the peropero boy. He is playing the victim, but did you take security measures to ensure that anyone could spit or put garbage in the food anytime they wanted to? The social networking sites have only made the traditional problems visible. Then the restaurant industry is not a victim, but has been totally disregarding food safety.",1,1
"I have no intention of defending the Peropero boy, but in reality, isn't it too much to ask for 67 million yen? If he had been doing it habitually, it is too large an amount to charge him just for this one video, and since he is a minor, he is not fully responsible for his actions.",2,3
"Even if they claim compensation, they won't be able to pay even a tenth of what they're owed anyway, so the judgment amount could be 10 or 100 billion. In any case, the company is losing money because of the extra expenses. Even minors can tell the difference between right and wrong, and those who are generally junior high school students or older need to be punished together with their parents.",1,1
"Including amounts other than direct losses, that's several hundred million yen, right? You should be thankful. It's a good opportunity to tell people what will happen if they do such a thing in public. I don't mean the whole family. At least the parents and siblings should pay.",1,1
"Frequent young people (idiots), convinced that they want to be nice on social networking sites, are doing it, even though the news has reported many times that they will pay for the damage. It is not surprising that elderly people are getting infected by the condiments and sushi that the young boys have been nabbing in the dangerous situation under the corona. Sushiro and the food service industry are still suffering tremendous damage. The amount of the lawsuit is 67 million yen as Sushiro. I would like you to explain the reality of what will happen if parents and educational institutions do something stupid like this. Anyway, crimes committed by teenagers and 20-somethings nowadays are easy money-grabbing, black job robbery, murder with disabilities, and social networking to show off. 。。。。 I hope they will think carefully about their actions so that they will not have any regrets in their long life.",1,1
"This is more than just a mild prank. A store that was not at fault was attacked in a manner comparable to a terrorist attack. A private store could have gone out of business. A leniency because of the size of the company, its capital and profits? Because he is a juvenile? Because he has a future? What are you talking about? Even though the damages have been lowered to the extent that they can be paid with a huge reduction? There is still a certain segment of people who are on a mission to defend the perpetrators and attack the victims. It's over.",1,1
"I can't defend what the perpetrator did, but he probably has a severe developmental or personality disorder. As for the future, I think support is a must. Of course, I can't escape the responsibility of compensation.",2,2
"Sushiro's losses are said to be 16 billion. According to some observers, that may be true. But it is not an amount that a family of a young boy, who is just a commoner, would be able to come up with no matter how hard they try. In fact, it is a foolish measure that could drive the family to the brink of extinction. I wonder if he will be kept alive as a ""yakashi sensai"" (a man who makes a fool of himself).",1,1
"The future of the perpetrator? There is no need to think about that. The top priority is to recover from the damage. In general, Japan is too lenient to perpetrators. Especially juvenile crime. The majority of people do not commit crimes, so why protect them when the criminals are wrong? People who make such statements should be responsible for their actions. It is irrelevant to the victims.",3,2
"Do the media realize that this is the result of their pampering of minors in this way? If you want to play the role of an understanding adult, you should collect 67 million yen and pay it on behalf of the boy. Maybe the boy will be grateful, feel indebted, and reform himself. If that doesn't happen, then you will know that your idea of an understanding and kind adult is completely useless for the rehabilitation of the boy. Liberals are completely useless in these matters.",1,1
"Japan needs to be made an example of, not some annoying youtuber, but a regular guy who does something wrong. If only this had been done, the illegal activities on the net that have continued since the Winny incident would have been a bit more subdued.",1,2
"If they want to defend the perpetrators so badly, they should shoulder the compensation and then have all the costs of rehabilitation. We don't need a liberal media that will just talk without giving any money or effort! Considering the hardships and damages to the victims, it would be in the media's power to work to restore the victims' trust.",2,1
"You are absolutely and completely right. I would like to see a credentialing process for the media and self-proclaimed intellectuals who pretend to be liberals. I think they want to think they are smart by doing the opposite of what the dumb public says. Since malicious abuse of power does not occur in the current Japanese judiciary, they want their existence value to be recognized by calling out something different from the common sense in such cases, but that is the same mindset as the lawyers in charge of the conscription trial in the neighboring country. They continue to act insane in order to stand out. Is such a media necessary?",1,1
"The court amounts for damages in Japan are unusually low. While there is the death penalty, the punishment for damages is very easy. This gentleness is truly abnormal. We must correct this anomaly to avoid doing something stupid.",1,1
"To be honest, apart from lawsuits, anyone who takes a video and exposes themselves is just a moron. I'm sure there are a lot of people who don't take videos and do dirty things. They lick a toothpick and put it back, or spit on their hands before looking at the menu list. They put snot in common things. There are definitely people who do things like that and gloat about it. If this were to come to light, it would be considered obstruction of business. I see people who don't wash their hands after going to the restroom all the time. I guess they don't know, but it's disgusting.",2,1
"It is too naive to believe that the damage is not even 1/100th of the damage caused. North Korea, for example, is a terrible country where people's lives are treated like pieces of paper by a dictator. This country, on the other hand, values human rights and life so much that it has become a corrupt country where the victims are not considered and the criminals are not punished much. In the sense of being corrupt, it is much the same as a dictatorship.",3,3
"You don't mention the point that if the media had just let it go through.... What would this do if a small child was perusing and someone who saw it posted it and it became famous? Would the person who posted it be compensated?　Or the parents of the child who peroperoed it? I won't go to Sushiro anymore, and I want them to do something about it!"" are the same and the damage is the same. Negligence and waza are different in maliciousness...but the damage would be the same. Whether you drive your car into a store negligently or intentionally, the damage is the same. It's malicious! It's not right to say ""because it's malicious"" or ""because he's old. I think it would be less damaging if they did it on purpose in a joint effort than if they did it as a casual, everyday prank or as a prank by a shopkeeper. I think the damage was made worse by the noise of the onlookers. Geez! What a mess! That kid (about 4 years old)..."" has been a common occurrence for a long time. This time it's different from that because they were sure... but 100 million yen compensation is not reasonable.",1,1
"Compared to the impact it caused, I think this amount of money is cheap. Even though he is a minor, he is probably old enough to judge the right and wrong of things. If someone is defending him, why don't they send a little bit of compensation to the perpetrator? You may defend them in your comments, but you don't move as a formality, do you?",3,1
"Defending the perpetrators means the Japanese people. There are those who slander the victim in the opposite direction, even in the case of sexual assault. TV stations put mosaics on the faces of the current offenders on security cameras. A country where strange human rights are practiced. However, I feel uncomfortable with the huge compensation in the U.S. that the perpetrators cannot pay. If they can't pay, the victims end up crying themselves to sleep.",1,1
"'Balancing the major media' is laughable. Chef and the Johnny's office are clearly confirmed criminals, making it difficult for them to appear on TV just because of the adultery scandal. And yet, TV stations and sponsors still have contracts with the Johnny's office and the talent continues to appear on TV. There is no balance, but rather a lot of discovery. The corrupt TV stations, sponsors, and media have not pointed this out, and nothing has changed since the incident. The TV stations and TV programs that allow non-expert celebrities to express their opinions should take responsibility for their comments.",1,1
"I don't think they are suing just for the Peropero boys, but to eliminate similar practices in the food and beverage industry in the future. So I am all for suing.",5,1
"It is unthinkable that a person of a certain age would do the same thing just for laughs in a video, even though it has been on the news many times and is known to be a nuisance. Even if these idiots show remorse on the surface, there is a possibility that they will repeat the same behavior again and again, so they really need to be made to suffer. I don't know what kind of people would protect the perpetrators without caring about the damage to the store, where they are working so hard.",1,1
"Minkabu articles are decent and good. The others are terrible. I don't care about the rehabilitation of the boy. The interests of Sushiro's stakeholders must come first. That should be the same for the media, but all they do is report things that are a drag on society. Sushiro's lawsuit, by demanding punitive damages from the brat, will help curb similar behavior in the future and lead to social stability. It will also contribute to Sushiro's performance and benefit many stakeholders. The media's coverage of juvenile rehabilitation is limited to generating PV with high-profile headlines and contributing little to the company's own performance. However, it is an antisocial article that encourages juvenile crime and destabilizes society. Incidentally, a company as big as Sushiro also has a shareholding in the pension fund, which has a small impact on the amount of pensions that almost all Japanese citizens will receive in the future. In terms of the impact on other stakeholders, the largest stakeholder is the major shareholder. Employees are the most affected. Bonuses will also be affected.",1,1
"Still, there are those who defend the Peropero boy, and it is the TV and mass media that emphasize and report this. Rehabilitation? Rehabilitation? Rehabilitation? Even elementary school students know what they should not do, and they have been told to stop it for years...but they don't stop. I'm not talking about rehabilitation. The same rooted defenders of the perpetrators are those who are obstructing the amendment of the Immigration Control and Refugee Recognition Act. Illegal immigrants and illegal workers are deported by law, but the moment these illegal immigrants are arrested, they turn around and say they are refugees who will be persecuted if they return home. Moreover, they are not only illegal aliens, but also have criminal records...they are refugees. This is where the activists who are clamoring for foreigner's rights and discrimination come in. Oppose the revision of the Immigration Control and Refugee Recognition Act! What a bunch of crap. And this is also what the TV mass media..........................................reports, defending these law-breaking foreigners by treating them as refugees. It's the same root...the business of defending the human rights of the perpetrators.",2,1
"Those who defend the perpetrators are hypocrites. I don't think it's a noble idea. The case has cast a shadow over the lives of the victim companies, the families of the company employees, and the part-time employees, and I wish the people who are defending the criminals, even if they are juveniles, would do something about their extreme thinking.",2,1
"Do we really need to think about the future of criminals? I'm sure my daughter is still in kindergarten, but she knows the difference between right and wrong.",2,2
"67 million yen is cheap. The victim's family and relatives should be included, and the money should be taken from where it can be taken. The rest should be socially sanctioned. Otherwise, this kind of thing will never disappear. Also, if left unchecked, Japan will be seen as a prank heaven, and foreign youtubers will come to misbehave!",1,2
"They say that they are thinking about the future of the peropero boys, but if we allow this to happen easily, new peropero boys will come out one after another. If we forgive the culprits each time, we will lose control of the situation. If we can just say, ""I'm sorry,"" then there would be no need for the police.",2,1
"How much is it actually in other countries? Some people commented that it would be in the hundreds of millions in the U.S., but if there is a case in South Dakota where a high school student who put his finger in the hole of a Dunkin' Donuts donut and spun it around was awarded $1 million in damages, then, yes, that's true, but there's no commenter, and there is no author who is so proud to say ""In the U.S...."". But there is no such thing in the U.S., and there is no such thing in the U.S.",1,1
"Since the old days, the victims of a case are probed to the root and never get the word out about the culprit. It is not only this case. This is the basic attitude of Japanese trash. They should be destroyed, including the punishment for the parents who raised the culprit to be a low quality human being. They must have raised their children without any sense of tension.",1,1
"Is it a liberal who is protecting him? Is Kazushige Nagashima a liberal? If anything, I think Toru Tamagawa is a liberal, but here's what he saidーーIn response to the lawsuit, commentator Toru Tamagawa of the same station explained, ""Under the criminal law, there is a point where we can't charge him with that much crime because he is a minor, so it is under the civil law. He then pointed out, ""I think Sushiro is filing the lawsuit to let society know that if they do something like this, they bear this much responsibility.　He continued, ""If they end up saying, 'We'll forgive him because he is a juvenile,' then there will be no point in bringing the case to court at all. So, in reality, there are cases where a child runs away saying that he/she cannot pay. In reality, however, it is necessary to do exactly what is necessary, including garnishment of wages. He also commented, ""In reality, there are cases where children run away because they can't pay.",1,1
There is not a millimeter of sympathy for the perpetrators...they deserve a much higher compensation bill...they have caused that much damage...we should abolish the age requirement and establish a law to severely punish felonies as soon as possible. Lawyers who defend these people are in a very sinister business...and the media who defend them don't make any sense.,1,1
"Money is important, but I'd like to see this treated as a more serious crime, even if it's as minor as poisoning.",2,1
"It's a big deal that Japan, a country that is kind to perpetrators, has been made known to the world again. There is no other country that is so kind to perpetrators. On the contrary, there is no country that is so cold to victims. Even in the case of bank transfer fraud, the crime is so lenient. Fraud should be punishable by life in prison.",1,1
"I totally agree with you. Only lawyers should defend the perpetrators. This laxity in Japan is increasing the number of crimes committed by minors. What is bad is bad. Furthermore, washing dishes,.... It is very disrespectful to those who work hard. I hope they will be severely punished.",1,1
"The mass media is liberal? If you really believe that, please go to a psychiatrist. Mass media is commercialism, right? They do not tell the public what is fair, but only think about how they can make profits for their own companies. In the first place, the fact that they only report the news and do not tell the end of the story until the very end is a world of irresponsibility. In the past, there were people who took pride in their reporting, but today they must be an endangered species.",2,1
"One Punishment, One Hundred Commandments! The court should make a tough decision! There is no end to these new crimes such as food and beverage terrorism and black market work. This is a public safety problem in Japanese society. If we don't deal with it strictly, Japan will become a country with no security like Mexico or Brazil.",2,1
"Just ink a criminal history QR on the forehead of ex-convicts. Sex crimes, intentional homicide, and drug convictions should also have GPS implanted. Schools, public facilities, and individuals who wish to have the GPS installed in their homes should be equipped with radar to detect the GPS. Individuals should be charged a fee.",2,1
"To put it bluntly, this matter is simply a big deal by the garbage that increases the lack of material to make a story. I don't want to say too much, but there are many things that should be reported now, such as the situation in the Middle East.",2,1
"Why don't you just go out on a limb here and make a YouTube channel called ""Pero Channel"" and make a video of the process of rehabilitation? Of course, you'll probably get some harsh words, but even a few people will defend you and support you. There's even money to be thrown around for compensation. If you're defending them, you should at least do that. If it fails, it will prove that those who are defending you are just that good.",1,1
"They are spoiled as juveniles, and that's why they come out like this. They should be made to take responsibility for what they have done. Kids these days, or even in the past, are convicted criminals. They know what they are doing. If you want to protect them, make them pay. Let them pay for the rehabilitation of the boy.",1,1
"Let's abolish juvenile crime as soon as possible. Human rights? If a person commits a crime, he or she will be severely punished regardless of age.",1,1
"The future of the well-heeled, the social networking fool? Rehabilitation of juveniles? Adult social responsibility? Why should serious people, living and working, take care of an idiot who threatened or ruined their lives? What part of the boy's behavior do you sympathize with? If the boy, who has lived a serious life, has caused damage through some fault, that's a different story! Must the world be tolerant of such a nasty person?",1,1
I wonder if it is a good idea to equate Japan with immigrant countries. I don't think a huge compensation claim is appropriate since they did not commit heinous crimes such as robbery or murder. Wouldn't this be counterproductive to the company's image?,2,1
"As per this article. Protection and advocacy of victims comes first. A perpetrator is only a perpetrator. The rehabilitation of the perpetrator should be considered first by the perpetrator and those around him, and it would be outrageous to make the victim do it. Would you let a victim rehabilitate a rapist? Would you let an old geezer run over a mother and her child and force the victim's family to rehabilitate him?",1,1
"Some people say that uploading to social networking sites is a problem, but it is wrong to do this in the first place. They say, ""What if I don't upload the photos? That is not true. This happened because the parents were not disciplined enough. All they had to do was to discipline their children well.",2,1
"It is said that a person can earn 100 million (depending on circumstances and times) in their lifetime, so if this bonafide family is a regular salaried worker, they are ruined. A husband and wife working together could pay twice this amount, and I personally think they should pay the full amount of the company's loss. Well, I'm a parent with kids like this, so I don't have a good income. Maybe I'm biased, but what they're doing ain't a wealthy family.",3,1
"I think that because Japanese people have been told to save money since childhood, many adults have a tendency to save money, and judges, without exception, are judges who have a tendency to save money and use discretion. Judges who are frugality-oriented turn on their frugality switch every time they issue a compensation payment order, and the amount of compensation is so large that the victim cries a lot, doesn't it? In the U.S., the court will order the payment of billions of dollars if the case is worth several hundred million dollars, and in the U.S., the court will order the payment of billions of dollars if the case is worth several hundred million dollars. The fact that there are many cases in which the defendant who committed a crime other than a felony is given a light sentence that is not commensurate with the crime means that the public has doubts about the court.",1,1
"Japan should not do it rather than crying about it later, but it is important to take all the money you can get so that there will be no more similar idiots in the future.",1,1
"Japanese criminal law is really lenient. It only protects the human rights of the perpetrators. If a police officer opens fire on a robber, the news title will be ""police officer opens fire"" first. This is a uniformed ethnic group, so it has been done, but as more and more foreigners reside in Japan, the deterrent effect is likely to become less and less effective. In Japan, it's OK to kill one person and not get shot.""",1,1
"Japanese animation also represents the sentiments of the Japanese people. Sympathy for the bad guys. Baikinman, Doronjo, and the bad guys are skipped over and done with. We don't crush them thoroughly. It may be a Buddhist way of thinking, but there has been such a way of thinking for a long time.",1,1
"The social networking companies such as Twitter are just as bad. They don't take any countermeasures, so even if they do something wrong and get caught, it's like they are successful as long as their name sells. The fact that they are underage and young is not a reason to defend them. People who don't do anything wrong don't do anything wrong from the beginning.",3,1
"I guess acquitting a perpetrator who is easily beaten and easily convicted is a great tickler of merit for lawyers and others in the law. They must know that they are indispensable for their own career and that it is for their own good to protect this perpetrator who has done terrible things and reduce his sentence as much as possible. Trash is a group that always tries to profit by reporting unusual cases, whether peropero or not, regardless of the damage to the victim, because it cannot exist without the public's ears (ratings) being turned to itself. They are almost meaningless.",1,1
"I think it's fair to say. This idiot boy claims to be sorry, but I don't think he actually is. If he had the human nature to be sorry, he wouldn't have done such a stupid thing. He didn't do anything to be blamed for! Why do you blame yourself so much? That's about the extent of it. There is no way that such an idiot can be rehabilitated, and even if he does go out into the world, he probably won't be able to find a decent job, and will probably only be working part-time as an oleole scammer. He should be forced to work in a juvenile prison for the rest of his life!",1,2
"Even if I sold my house in Gifu Prefecture, 40 minutes by car from the nearest station, it would probably be about one-tenth of what I paid for it. Even if he sold his farm and his car, it would still be a far cry. I don't feel sorry for the parents who were taking pictures of their son's foolishness, but I do feel sorry for the boy's little brother, who has just been born. He has no money to go to high school.",3,1
"I guess it's good to make an example of them. That being said, there are many comments blaming the perpetrators, but if the boy or his family committed suicide or something, they would probably flip out.",1,1
"I think this article is spot on. The victim is not only suffering from the incident, but also the subsequent loss of not only meeting the budget (sales target), but also the number of customers will obviously decrease. I think the culprit needs to go to jail and pay for the damages (including the estimated budget the whole company can get and the amount spent on cleanup such as disinfection) or else the idiots will repeat themselves.",1,1
