comment,like,bad
 ,7,2
"I agree with the elimination of club activities from schools. If you want to play a specialized sport outside of physical education, you have to pay to be taught. The same goes for cultural disciplines. That is not the role of schools or teachers, nor is it something that should be done with taxpayer money. Who in the world is going to benefit from spending taxpayers' money to get serious instruction in their favorite sport for free, and then complain if it's too tough and seek responsibility for it? It's not right to lavishly pay for a cram school and not pay for self-serving sports activities.",15,1
"If you really want to reform the work style, you should increase the number of regular teachers and reduce the number of students per class by reviewing the Courses of Study rather than transferring club activities to local communities. The most important thing is to reduce the amount of unnecessary paperwork and report writing. If possible, a flex system should be implemented so that three or more advisors can watch club activities in cooperation with the school community and the private sector, and the requirements for the allied team should be relaxed to address the shortage of club members. MISTAKE.",8,13
Club activities in schools should basically be abolished and shifted to activities in the community. We can foster a new educational industry to take on both arts and sports. This would have a positive impact on employment and the economy.,7,1
"I think schools should hire outside instructors. If leaving it to the community = no wages, it would be so-called ""exploitation of the worthiness"" and I do not think this is an appropriate response. There is a situation where the need for a neighborhood association or PTA is being called into question, so I don't think the community has enough people with that kind of extra capacity.",2,3
"As a family member of a teacher, this is a serious issue. Please separate club activities from the work of teachers. My son is now an advisor for a club he has no experience in, and he has to work every weekday and weekend without a day off. I wish I could use the time taken for club activities to prepare for classes and for my personal life. Please free the teachers who are working over the line of death from overwork from club activities.",21,3
"I guess it depends on the school. For public elementary and middle schools where students go to a certain school district, I think local guidance is fine. However, in private schools or high schools where students commute by train from multiple areas, it would be difficult to work with students from the same school, so it would be good if we could use the school as a place for activities or invite instructors.",3,1
"I think the question posed in the article is based on the premise that it will be phased in. However, I believe that club activities may be cut off suddenly at some point. TBS NEWS DIG reported on May 10 that ""As of the opening ceremony in April 2023, about 20.5% of vice principals and vice principals at elementary schools and 25.4% at junior high schools said there was a shortage of teachers"" at their place of work. We also distributed a video stating that ""the teacher shortage will become more serious as the second half of the school year progresses due to an increase in the number of teachers taking maternity/paternity leave, sick leave, and other leaves of absence. Not being able to teach classes properly is a big problem. Resolving the teacher shortage is the most urgent priority of the Ministry of Education, Culture, Sports, Science and Technology. The Ministry of Education, Culture, Sports, Science and Technology (MEXT) listed club activities as one of the ""duties of schools that do not necessarily require teachers to take on,"" in the ""Special Subcommittee on Workplace Reform in Schools Document 2-1"" on February 8, 2008.",24,2
"Faculty. It is written as follows. On the other hand, it has been pointed out that the financial burden on parents may increase due to expenses that would not be incurred if club activities were conducted on a school basis, such as rewards for instructors. In addition, there are issues such as the inability to secure a place for activities and the lack of outside instructors who can interact with the students. ↑Here is the answer. In other words, if the teachers were allowed to do it, there would be no cost, no increase in the financial burden on parents, a place could be secured, and there were leaders (amateur advisors in name only). This is proof that the burden was on the school. It is obvious what would happen if we shifted this from the school to an outside party, and we have to get them to agree to that. I am prepared to argue with you. If you can't do something, don't do it. If the development of the sport stops, I don't care about that. Those who can spend the money should do it on their own.",43,4
"You say ""diversity education,"" but if we move club activities to the local area, won't we only be able to do activities where the leaders are close by? That's a contradiction, isn't it? It sounds like the message is that it is okay for all but the major club activities to disappear. What is the difference between outsourcing club activities on holidays and supervising club activities outside of work hours on weekdays? Don't they require the same allowances? Or should club activities only be on holidays?",5,1
I am the wife of a teacher. We don't have weekends off because of club activities on weekends as well as practices and practice games. It is very hard for my family to have children and no weekends off. So I hope that the transition will be regional and that we will have weekends off.,18,1
"Ours is a swimming club. Originally, we were mainly a club, and we only go out under the name of the school for competitions. We have an advisor, but he doesn't give us any guidance, so it's fine if the activities themselves are transferred to the local community, but...in this hot summer season, the best part was practicing in the school pool, but now the use of the pool for club activities is banned! What the heck! We can only be in there for a net of two months or so, and because there is no advisor to monitor it---you were never there in the first place! I would like to see the school facilities such as the grounds, gymnasium, music room, etc. transitioned in a way that students can use them as they are.",1,13
"When you transfer the club activities to the local area, how many people are there who have ""unquestionable character, leadership ability, and performance"" for the students and their parents? For example, if the school is a very advanced school, the school (principal) who facilitated the transfer must be responsible for the transfer if there is no guarantee of the person's character, so it is difficult to find someone... If it is an athletic club, the reality is that there are not even half of the people expected by the public who can properly instruct students in terms of exercise physiology even if the students' exercise level is low.",5,1
"I think that a community sports club format away from the school would likely result in an unmatched number of crimes. Even if it doesn't go to the level of a crime, there will be problems and students may get involved. I can't tell you how many cases I can easily imagine.",1,9
"I think it is a good idea to ""shift club activities to the community,"" but it is good for places with human resources and facilities such as urban areas, but what about rural areas where there are no human resources, no facilities, and no adult clubs or organizations? As is always the case, what the government officials (in this case, the Ministry of Education, Culture, Sports, Science and Technology) think is just an empty theory on paper. About 30 years ago, I submitted a report to the then Ministry of Education proposing the use of local human resources in school club activities, and later I put it into practice at a junior high school in my area, and the junior high school went on to win a prefectural-level track and field championship. It's too late to start talking about it now without doing something about it then.",7,2
"Before we talk about transitioning club activities to the community, the school is using too many volunteers (although there will be regional differences). You should consider offering compensation for any and all volunteer activities that schools are using! And they should also reward the leaders of club activities. It is not only schools that are understaffed. And there is no one nowadays who doesn't have to work, young or old.",2,1
"According to the Ministry of Education, ""Advisor is not a job."" Therefore, there is no advisor allowance, no overtime pay on weekdays, and less than the minimum hourly wage for chaperoning on weekends, but if there is a problem, responsibility is taken and punishment is imposed. And now, about half of all bullying incidents occur within club activities? While acknowledging its effectiveness, unfortunately, club activities have become a stumbling block to school activities. Since the Ministry of Education was able to exercise its strong authority when renewing licenses, why not abolish club activities altogether with a single word from the crane? The Ministry of Education and the committee talk about ""utilizing the private sector,"" but now is the time to give club activities to the private sector and have students who want to do after-school activities pay for them, just like cram schools and swimming. Students who cannot afford to pay cannot do so, but that is inevitable in Japan's current economic system. When I think about how many working hours have been devoted to club activities for free by teachers all over the country, the current situation makes me cry something, but it's time to go to the end of the line. It's time for this industry, which is beaten to death by the public for having so many insane ones, to start having a work schedule that is as sensible as the rest of the world's.",11,1
"I think we should change the name of the club activities already. Basically, students go home after school. If people want to play soccer, they can go to this school, and if they want to play baseball, they can go to that school. So, if people want to play soccer, they can go to this school, and baseball to this school, and so on.",4,1
"If you want your child to take sports seriously, you need money and of course cooperation from the family in the absence of a coach. I think it is too selfish to say, ""I don't have time at home, I don't have money, but I want my child to play sports as much as possible, so I want him to do it at school. But if you want your child to play sports as much as possible, you are being too selfish. If you really want your child to participate in club activities, you have to be willing to be a leader for free. I think you have asked too much of the school. It's only going to get right from now on.",5,1
"It should be transferred to the community. There has been an example in Toyonaka City, Osaka, for quite some time. It's not a quick solution, though. There are many lonely seniors. (Urban areas seem strange.) ・ Excessive workload of teachers. Excessive workload of teachers. The excessive amount of work by teachers. I have talked to a temple whose ancestors ran a temple school. Work styles and local communities are changing rapidly, but education takes time to change. The Ministry of Education is not well versed in political power, and the politicians don't really understand the effects of their investment. School education has not caught up. These things are quite linked. Overall, we should focus on the community.",5,1
"If it's a brass band, they need to change the eligibility for the competition. ......... There is such a thing as a joint team in high school baseball, but preferably on an age basis like a soccer club team. Also, they need to remove the limitation of conductors to teachers, students, and alumni.",3,1
"If it's a community transition, the school doesn't have to dictate or pay for it. Instead, the children's after-school time should be considered their own. No more homework and assignments, let them complete their studies during school hours. No more club activities, so more make-up classes and assignments! I would like to see a total ban on such things.",1,4
"I am a high school teacher and from the bottom of my heart I want club activities to be eliminated. I did not become a teacher because I wanted to be involved in club activities. Without club activities, my overtime hours would be cut in half. I am considering changing jobs because I don't like club activities.",72,8
"So the regional transfer is not free, right? And the salary is 1,000 yen per hour? That's no way to make a living, and it's no way to get good instructors. I think it would be better to pay the teachers for that. I think they would take the initiative.",2,7
"I think it's a good thing - parents won't be giving money to teachers in secret anymore, there will be fewer people who want their kids to be regulars and take a skin in the game if they're not good enough, and there will be more talks that can be challenged by players representing the surrounding community, not the school unit.",4,2
"Children, parents, teachers, politicians, and various education experts will not come to a ""all sides are good"" conclusion. From the perspective of children and parents, it is natural that they would complain, ""Why should the services that I have received for free so far be cut off now, at this time, for my own child? From the administration and politicians' point of view, it is a debate they do not want to be involved in. From the teachers' point of view, they will feel that they were forced to put in the time and effort to make their personal lives miserable. However, Japan is a country with a special language, and human resources have not flowed out to other countries even in ""unfavorable working conditions."" Even the law that says ""only educational public servants are treated outside the principal's order with a fixed overtime rate of 4% even if they die of overwork"" has been in place for 50 years, which is impossible in light of international human rights standards. In the end, there are parents who do not want to lose their vested interests, politicians who do not want to change the status quo for fear of losing votes, teachers who are getting tired and quitting, and young people who understand this situation through visualization on SNS and avoid teaching. And this is before the dissolution of the organization. Nothing will move.",8,1
"Thank you, teachers, for volunteering your time until now, even on weekends, sacrificing your family and your own time. From now on, the local community will take care of the children's education free of charge. There is no one in Japan who can afford to say, ""From now on, I will take care of the children's education in my community free of charge.",13,2
"The Junior High Federation, High School Athletic Federation, Koya Federation, and XXX Federation (where XXX is the name of the sport), these organizations have a splendid hierarchical organization that permeates elementary, junior high, high school, and university schools throughout the country. The advisory teachers of the schools are in charge of collecting mysterious money called ""affiliation fees. In other cases, such as judo clubs, each athlete must pay an amount in excess of 20,000 yen in order to wear a black belt and participate in competitions. In other words, there are concessions there. In addition, teachers who can contribute to these organizations are sometimes provided with a career path. It is only natural to separate club activities from schools from the viewpoint of ensuring a healthy working environment, but the above-mentioned people will not allow it. It is a fact that, like politics in this country, the people in power who do not want to give up their vested interests are delaying the solution of all social problems. Does the Ministry of Education have the will to take a big bite out of the problem?　Impossible. They are probably stalling and watching as society's interest in the subject diminishes and club activities are reduced due to the declining birthrate.",4,1
"It's funny because the club team takes the name of the school. Since club activities are activities outside the educational curriculum, I think we should abolish all of them and start up the most as local teams. If a community cannot do that, I think they will have to give up.",22,5
"I have been involved in middle school club activities for 10 years, and I feel that when outsourcing, only the good kids are used in games because the teachers no longer supervise them. The teacher will try to use everyone who is good in the games and keep the parents and children motivated, but if it is outsourced, I feel that the less athletically gifted children will be disrespected in order to build a strong team.",1,1
"I thought it was a good idea in terms of reforming the way school teachers work, but I'm having trouble with the swim team coming to the local sports club on Saturdays and Sundays and taking over several lanes. Even for free, there are many times when they are not available for sports club schools or other programs for adults.",2,2
"Raise the salary that clubs can get! On top of that, those who want to do it can do it, and those who don't want to do it don't have to do it. That is the best. People complain because there is no guidance for club activities in the school, there is no homeroom teacher, and it happens that they enjoy themselves but get paid the same.",3,1
"I am very sick of the sense of discussing human rights violations in terms of merits and demerits. Do you consider the merits and demerits of bullying? Do you consider the merits and demerits of racial discrimination? Do you consider the merits and demerits of forced labor? There is no room for such considerations. It's all ""absolutely not"" and that's the end of it. Club activities are a human rights issue.",19,4
"I am a parent of a child who plays sports. I don't think it would be good educationally if the result is that they leave sports. School facilities should be made available for use (I think this is the most important thing). The government should pay rewards to instructors. The government should take the helm and not leave it to the local communities! If everything is going downhill as the population declines as a nation, the future of Japan is bleak.",1,2
"It is a good thing to move to the region, but how much does it cost and why are teachers now doing club activities almost for free? If there is enough money to move to the region, let's start by paying for the club activities.",9,1
"There are many people who are talking about transferring club activities to the local community, but do teachers really want to separate club activities, do communities really want to take on club activities, and do they have the ability to do so, do parents really want club activities to be transferred to the local community, do they understand the burden they place on teachers and staff, do students really want club activities to be transferred to the local community, and is it possible to satisfy all of these diverse opinions... I know it's impossible to satisfy all of them, but please don't think that teachers, communities, parents, and students only want to suck the sweet nectar that is convenient for them.",1,8
"I didn't want to join, but I had to, so I joined the junior high school next door, which has only an athletic club. It would be better if they could only do club activities that are useful for finding a job.",6,1
"School teachers work on weekends and club activities. They can't attend their own children's athletic meets, can't go out with their families, and don't get holiday pay. What kind of club activities take time away from teachers and their families? I think. Such activities are not service.",5,1
"Teachers who wish to have a deep and long-lasting relationship with the club should be given generous benefits, while if there are no voluntary teachers to carry the load, the only method would be to outsource to the private sector. The fact that they are stuck in the old way of doing things or hesitant to try new things is in itself a de facto cessation of thinking, and the children are the victims.",4,1
The situation is different in urban and non-urban areas. The situation is also different between athletic and cultural clubs. What students want to do is also different. I think the only thing we might be able to do now is to look at the stiff members of major sports in the community.,3,1
"If the school teachers are too busy, I think it would be okay to work together in the community, but I guess the situation differs from community to community.　Cooperation and rules seem to be quite difficult in today's world.",1,1
"My school is at least a 30 minute drive to the next school. Even if you do it in the community, it is almost impossible to practice together. I think it's hard to find instructors in the countryside.",1,1
I am absolutely against school club activities because it is a private sector squeeze that closes the way for retired sports people to make a living as coaches. The shortest way to improve in sports is to get the right instruction in the private sector.,1,1
"It is a period of conversion regarding regional transitions, so trial and error will be necessary. Wrong policies will emerge. Please work through the various events and make it work for your child's benefit.",2,2
"A person who is available without pay is, in essence, a slave. Teachers are not slaves, so making them take care of club activities with (almost) no overtime pay is out of line ethically and legally. Even though children are involved, the issue of teachers' human rights is also involved, and we should not let this issue drag on unnecessarily. For example, ""Starting next month, teachers will not be advisors for club activities. What would happen if we made the decision that ""If a problem occurs in a club activity without an advisor, we will seek responsibility from the parents of the student""? The parents would then immediately think seriously (in the true sense of the word) about (1) becoming their own advisor, (2) asking the parents of children in the same club, (3) hiring an outside person, (4) having their children quit the club activities, etc. And then they will realize. ""The teachers were bearing this burden for us without pay.""",3,1
"I don't think we can have a clear discussion without first making the abolition of club activities one of the considerations, even if in the extreme. It is called outside leadership, but we need to provide a well-founded compensation. Even this one thing exposes the fact that we have been correcting the free work of teachers.",6,1
"You say regional, but there are no leaders. If you pay a good salary, you should be able to ... In reality, I don't think you can make the transition to a regional. You shouldn't. That's going to be iffy. Fatalities, incidents, obscenities, who will take responsibility? Let's not do it. I think it should be the teacher.",1,5
"I wonder if there is a monthly fee for outside clubs? My daughter joined an outside rhythmic gymnastics club because there were no club activities, but there was a monthly fee, so I thought it would be nice to be able to experience sports and instruments at school for only the cost of equipment. I thought it was a good way to experience sports and musical instruments, etc. The teachers must be hard work, though. I hope there are no children who give up because of the monthly fee.",1,3
Teachers are also exhausted. We no longer have to give up anything. It is now clear which school is more necessary for survival: the school that can no longer offer classes or the school that can no longer offer club activities.,3,2
"My child goes to a private junior high school, and almost half of the students go home, and the most popular clubs are the humanities clubs such as the astronomy club, computer club, ESS, cooking, tea ceremony, and so on. In public schools, some may be forced to do club activities they don't want to do for the sake of internal exams. It is true that club activities may have been useful in preventing delinquency in the community, but in today's smartphone society, they do not play much of a role. I would like to see reform so that club activities are not linked to internal examinations. Teachers are burdened and students are burdened by club activities they do not want to do, and it is not worth it.",4,1
"I wonder what Europe and Europe and the United States are like. Since Japan has many Galapagos-like systems, I think one way is to refer to the examples of other developed countries. There are always advantages and disadvantages to reforming the system as it is now. Forced advisors for teachers is still problematic.",21,1
"This is no good. Club activities are an important part of education and a valuable place where the hearts of teachers and students can touch each other. It is a place where students learn the meaning of life through sports while sweating with each other. Club activities, one of the major pillars of a school's existence, should not be left to others.",1,11
"We have to do something about the fact that the competition is ultimately school-based, including the junior high, high school, and high school athletic federations. Especially in high schools, there is a predominance of private schools that can freely gather people around the sports clubs. I wonder what ""school club activities"" are.",4,1
"Most club activities in Japan are taxpayer-funded professional training, and it's too late to do away with them. If you're going to make a fuss about the traditions of your alma mater now, you should have done something about it before the death toll became so high that it became the norm.",4,1
"If we are going to move to the regional level, we should stop the All-Championships and the Inter-High School Championships, because the strong schools are going to gather players for these events, and some of the strong sports schools will not be able to run their schools anymore.",6,1
"I raised two children, one who was very involved in club activities and one who dropped out and went home. The one who did club activities did not do it because she wanted to, but because everyone around her was doing it. The one who went home is now more communicative and sociable. My impression is that it doesn't make much difference whether they do or don't do it.",8,2
It is important not to include club activities on the application form. The high school entrance examination should be held three times a year to allow students to retake the exam and the ratio of successful applicants should be 20% on the application form and 80% on the high school entrance examination.,3,1
"If you want to focus on sports and other extracurricular activities as a student, choose a school or community that has the right kind of activities. What you can learn through traditional club activities can be learned elsewhere. How long is Japan going to keep dragging its postwar/Showa era values?",7,1
"He is a retired high school chemistry teacher. I was the director of outdoor sports for a long time. The topic of the title, motivated by the reduction of teacher workload, seems to be leading in a different direction. Even though exhaustion in the field is such an issue, the prefectural government asks schools to submit reports that are rarely used. It is foolish to rewrite the same content into documents of different standards and send them in different ways to different submission sites. The Ministry of Education, Culture, Sports, Science, and Technology (MEXT) will scowl if a school is not designated as a research school, so they pretend that the field has raised its hand and won't stop pushing a mountain of work on them. Imagine having to fill out an order of magnitude more paperwork with a budget the size of a sparrow's tear. I do not deny that club activities are strangling teachers, even from my own experience. However, any honest homeroom teacher would feel uneasy about students engaging in high-burden activities without the teachers' knowledge. After all, the goal is not to increase the education budget. The fact that there is no mention of money at all is proof of this.",3,1
"I was an uncle who was a member of the junior high school and high school homecoming club, and as a twisted kid, I used to think it was the origin of Japanese village society when I saw the school clubs hanging out with other schools and competing with each other. The school or the local community, it is a private, voluntary activity, so we would like you to 1) sever ties with school officials, and if you want them to be involved, sign a personal employment contract as a side job, 2) pay for the use of facilities, 3) do not speak for the school, 4) do not force students and parents to make donations for expenses such as expedition fees, and 5) do not use it as a private school. However, the public should not be actively involved in and be responsible for extracurricular activities, which are called ""club activities"" in the public sector, although they are allowed to have some effect.",8,2
What's so great about club activities is that children from any family can be exposed to sports and cultural activities? I was wondering if there are any other advantages that only school clubs can offer. I wonder if there are any other advantages that are unique to school club activities ......? I don't know.,3,2
"If club activities are to remain, I think it would be better to keep them loose (light physical activity) until the end of the workday (5:00 p.m.), and students who really want to compete should join a club.",3,1
"On the one hand, this will reduce the burden on teachers and make club activities healthier, but on the other hand, if it is left to the local community, the overbearing parents will probably become depressed in various ways. And the distorted relationship between students and overbearing parents will distort club activities. Even now, they are club activities, right? Parents who want to be involved in the club activities will interfere with the activities, such as taking out cars and cheering for the students. Are these club activities for the students? Or is it for the parents? Is that the way to make the children independent? That's what I'm talking about. They can go by train, bus, on foot, or by bicycle, and they can go to practices and games by themselves. If you leave it to the community, it is essential to have an agreement that the students' parents (related parties) will never interfere or let them get involved!",3,1
"Club activities in a place called school, where people gather. Because they are gathered together, they can do what they can do. Teachers support them. It's not a job, it's a support activity. Supporting, almost volunteer.",1,3
"Japanese people's desire, obsession, and dependence on extracurricular activities are already in the abnormal realm. After-school activities for children are the responsibility of their parents. Who wants to be a school teacher? Parents who depend on schools don't want to be teachers, do they? Some people say that if you don't want to be a teacher, don't be a teacher, but that is really true now, and Japan's future is in danger because there are not enough people. Human resources are not inexhaustible.",21,1
"Are you free to do or not do school club activities? I would prefer to transition. There weren't any club activities that I wanted to do, so there would be more variety in the clubs that are done in the city and other communities.",2,1
"The local government in the Curry incident said they were going to eliminate club activities, but last year there was no budget for an outside instructor, and they will continue to do so next year. The local government in the Curry incident said they were going to eliminate club activities, but they had no budget for outside instructors last year. If there is no budget, why don't they just eliminate all club activities at once? It can be done in phases over a few years, just give notice in 2024 that the club activity program will end by 2026. Just tell them to go to local clubs or lessons. And the club activity relationship trouble rate is high, and parents make trivial complaints about free club activities. Club activities are a cancer. The school board only looks good to the parents, so people have left the field. My wife, who works nonstop with students until regular hours without a break, is insane.",3,1
"It is necessary to reduce teacher labor, but there are many problems. If you pay for a professional instructor to come in, fine, but if it is done by an old guy nearby or a parent, I am against it. It is not a question of knowledge of club activities, but if people who are not trained to lead others start doing it, it will definitely become like a Showa-era sporadic sport, lose their temper, and become reckless. If that happens, the harmony of the community will be disturbed. Hire professionals, it's part of raising children, that's what taxpayers should spend their money on!",1,2
"I'm on the community side, but I can't do it if I'm forced to and asked to take care of both weekends. I have my own private life. I would welcome it if you set up a system to take care of that as well.",1,3
"Impossible. Clarify where the responsibility lies, pay them overtime, and do it. If you can't do that, you have to dismantle the club activities. Only club activities can operate at such a low cost. The most frightening thing is not the guarantee of money but the question of responsibility. If there is any trouble, the general leaders will surely back out.",8,1
Just getting teachers and students back to human life from overdone club activities would be effective. It is just a shame that what minor club activities have taken over may be lost.,1,3
"School club activities based on teachers working for free and community clubs based on parents' expense. From the viewpoint of beneficiary-pays, I think the latter is correct.",11,1
Wouldn't a regional transition of learning be more realistic? Athletic teams need grounds and gymnasiums. Schools have all these facilities. I think it would be more realistic to have the students study at a local cram school.,3,23
"To be honest, it is going to be a difficult time for parents and children who are aiming for internal scores in club activities. We can no longer talk about club activities. I have a feeling that the era of academic achievement is coming.",3,2
"Think about it. Sports, literature, singing, dancing, and music, if they are not livelihoods, are just the pastimes of the rich. Isn't it strange that in a society where there are differences in the economic power of parents, students are equally obliged to do them?",13,3
"As a parent, there is a transportation problem. Instructors are also hard to find who are available on weekday evenings. Away from the school, there will be a certain amount of problems.",1,3
"If we let the advisors do everything, they complain that we work too hard. If we introduce instructors, they complain that they can't educate the students. Has the world always been this picky?",12,2
"The reason why he is saying this is because he feels that ""if you are a teacher, you can work for free, even on your days off, for a small fee. I hope you will stop making fun of teachers.",11,1
"Enjoyable club activities should involve the community and elementary and junior high schools. It could be a way to revitalize the community. Private schools and some public schools should aim higher. (Not all schools in the country should be involved, but each school should have its own characteristics.",1,1
I think that many of the local clubs that charge fees are quite poorly run. I think there will be more trouble then.,1,2
"I am a middle school teacher and have been a basketball advisor for 20 years. I've been told that there are not enough financial resources to transition to the regional level, but then what happens to the teachers who are currently forced to do unfair labor with insufficient financial resources?",4,1
"Faculty. I really don't understand why I have to spend after school and weekends with activities that I have no interest in. It's not a job. What we do in club activities is a ""hobby. A ""hobby. Why should I be forced to do it during work hours? Why do I have to go along with ballet, drama, track and field, brass band, etc.? Seriously, I can't do it.",12,1
"It sounds good, but up until now, the club has been run by the exquisite tinkering of the club's advisors. I do not believe that the local leaders have the know-how to do so. The local community does not have the ability to make club activities more fulfilling than they have been up to now.",1,5
"Club activities should be abolished once and rebuilt in the community. If more teachers and staff are on leave, bullying will not be prevented.",3,1
"It was just an exploitation of motivation to the teachers. If you want to continue club activities, the first thing you need to do is to provide after-school and Sunday work allowances. Or, you can use the money to bring in coaches and managers from outside the school. If you are unwilling to pay for these things, you should quit club activities.",8,1
"I think 20+ years ago, the allowance for high school teachers to engage in club activities was 150 yen per day. Without providing a specific amount, I think this is just a fluffy argument.",1,1
I think checks are necessary to ensure that there is no excessive coaching such as power harassment or violence in order to gain prestige as a leader.,2,1
"This is not the time to think about disadvantages. Why are we talking about this? Do you understand that point? First of all, we need to save the teachers who are crumbling at the helm.",46,2
"They deployed a new person to a sport he had no experience in because it was his experience, and he was the main advisor. The students said that the club had become weak, and the parents said that the club could not win because of poor teaching methods and injuries. Furthermore, after club activities were over, he had to make teaching materials, grade papers, and prepare administrative materials. Is that the norm?",6,2
"If you're forced to do club activities you don't want to do, whether it's on campus or in the community, it doesn't make much difference. As someone who has experienced that what I wanted to do was not an option in the first place.",4,1
"There is no denying that the officials of the Sports Agency and the Ministry of Education, Culture, Sports, Science and Technology have made hasty decisions based only on their own ideals and theories. They only make decisions and leave the implementation and budget to the local communities and schools.",3,1
"Reform has not progressed at all. Nothing has changed. And there is no atmosphere of change, only challenges. It is an unassailable problem. Solve this problem quickly!",2,1
I think it is a good thing. It will help build community and the burden on the teachers will have to be taken care of.,2,2
"I know that students leave school around 3:30 to 4:00 or before. If it is not your school, how will you travel from there?",5,1
"There are more than a few people who became teachers because they wanted to be involved in club activities, and I want you to know that there are voices like that.",1,5
"School club activities have been thrown into the self-sacrifice of teachers and forced to work for free. Before talking about the cost, they should pay the price.",1,1
"Why not greatly increase the budget and hire someone to instruct only club activities from after school? The cost would come from public funds, as it is a public education. How impossible!",5,2
"We can come up with any number of reasons why we can't do it. Society will never progress that way. Since there are challenges, we should actively embrace change. There is no progress without reform.",4,1
"The more rural the area, the more restrictive it is, so there is virtually no merit to the article. The more the countryside is restricted, the more the benefits of the article are virtually nonexistent.",6,1
Hiring instructors for club activities from the private sector will only eventually lead to blackouts if they are used for a low gratuity. There would be no one left to take on the job. The Ministry of Education is very naive.,9,2
"That's fine. The playground was taken over by baseball and soccer was kicked out. If it becomes a community, it could be put to good use.",3,1
"Pros. I would like teachers to concentrate on ""improving students' academic performance"" and ""eliminating bullying"", leaving club activities, etc. to the community.",8,4
Eliminating competitions and contests would reduce club activities. Who will manage outside instructors? Will they take care of the wrangling between students? Or is that the job of the parents?,9,2
Overzealous people always bring trouble. Some parents even interfere with the coaching of the advisors. Why don't you just pay to go to a strong sports club?,12,1
"If club activities are to be separated from schools, club activities should be removed from the recommendation requirements for high school and college entrance examinations.",2,1
"Regional transition is fine, but the current system does not allow participation in various tournaments, etc. without the principal's permission. How do we create a system that leads to the general assembly, inter-high school, etc.? Will each tournament disappear?",1,1
"Weekends off. One hour on weekdays is enough. For students who want to do more than that, they can join a sports club like a cram school, or a cultural club, or a brass band, etc.",9,1
"It is so slow to say the least. As long as club activities are attached to schools, the long working hours of teachers will never be corrected. This is the starting point.",44,8
"I think there are very few ""adults who are free at 4 p.m., who excel in sports skills and theory, and who have a decent personality.",10,1
"If the teachers' workload is reduced, then reduce their salaries and use that as a source of funds to pay the instructors.",3,3
"Even if you externalize, the responsibility will eventually fall on the teacher, and there is no one who can take on the additional responsibility for free that calls for detachment.",11,1
"Parents who don't pay a penny to teachers who are willing to work overtime at school club activities, but then yell at them that their children's lack of progress is the fault of the instructors. I can't take it anymore. I can't take any more of this. I want to go to a social sports club or private school.",7,1
"Club activities will be shifted to the community. Problems that occur there, such as disputes and student guidance, will not be brought to the school.",3,1
Some say that the cost of the program is a burden... but please remember that the work of the program is paid for by the service of the faculty.,3,1
It is the only way to allow teachers to focus on their primary job. I think this is the only way for teachers to focus on their work and not on their students as a stress reliever.,2,1
"Our teachers, Kinpachi-sensei and Ryunosuke Tokugawa, certainly had their hands full teaching homeroom. They didn't have time to teach club activities, I guess. But, did the rugby teacher do both?",1,1
"Let's abolish club activities. In the past, it was half-mandatory, as if you had to join club activities, but times are different.",5,2
"Where are the leaders? Aren't there only power-hungry, moralistic old men who have retired from their jobs? And especially in the countryside, where are the places of activity and how do they get to the places of activity?",5,6
"Times are changing, but what is not changing is Japanese education! Club activities, homework, school backpacks... are no longer necessary, children are not mass-produced goods, and Japanese people without diversity will just perish!",2,2
"I think it would be a good idea to hire a teacher who specializes in club activities, even if it is a regional transition. No classes (or short time), only club activities.",3,1
"From the students' point of view, club activities were compulsory. In our junior high school, students gathered around sports that seemed easy, and it was unhealthy.",1,1
Please make sure to pay the teachers who are watching the club's activities after hours on weekdays and on weekends.,1,1
I am concerned that it will not be a club business. It is likely to be uprooted by special treatment to private schools with connections.,1,1
